Program,ParentProject,Project,StationName,StationCode,SampleDate,CollectionTime,LocationCode,CollectionDepth,UnitCollectionDepth,SampleTypeCode,CollectionReplicate,ResultsReplicate,LabBatch,LabSampleID,MatrixName,MethodName,Analyte,Unit,Result,Observation,MDL,RL,ResultQualCode,QACode,BatchVerification,ComplianceCode,SampleComments,CollectionComments,ResultsComments,BatchComments,EventCode,ProtocolCode,SampleAgency,GroupSamples,CollectionMethodName,TargetLatitude,TargetLongitude,CollectionDeviceDescription,CalibrationDate,PositionWaterColumn,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,AnalysisDate,DilutionFactor,ExpectedValue,LabAgency,SubmittingAgency,SubmissionCode,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,HydroMod,HydroModLoc,LocationDetailWQComments,ChannelWidth,UpstreamLength,DownStreamLength,TotalReach,LocationDetailBAComments,SampleID,DW_AnalyteName,Datum,DataQuality,DataQualityIndicator,ResultDisplay,DisplayText,Censored,AnalyteDisplay,AnalyteGroup1,AnalyteGroup2,AnalyteGroup3,MatrixDisplay,Region
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study 2022,San Antonio Creek at San Antonio Rd West,313SAI,6/6/2022 0:00,1899-12-30 11:14:00,Reach,4.0,cm,Integrated,1,1,MPSL-DFW_2023Dig34_S_TM,2022-1329,sediment,EPA 6020BM,"Arsenic, Total",mg/Kg dw,4.22,,0.01,0.03,=,,VAC,Com,Sample collected by Melissa Daugherty,,,,WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,34.78233,-120.52997,"scoop, polyethylene",,,FieldFrozen,7/7/2022 0:00,EPA 3052M,5/25/2023 0:00,6/1/2023 0:00,1,,MPSL-DFW,MPSL-DFW,A,Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Passed,,4.22,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,3
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study 2022,San Mateo Creek at Gateway Park,204SMA020,6/30/2022 0:00,1899-12-30 18:15:00,Reach,3.0,cm,Integrated,1,1,MPSL-DFW_2023Dig38_S_TM,2022-1336,sediment,EPA 6020BM,"Arsenic, Total",mg/Kg dw,4.09,,0.01,0.03,=,,"VAC,VMD",Qual,,,,"Cd, Cr, Cu dup RPD high, sediments naturally hetergenous",WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,37.57028,-122.31861,Individual Collection by hand,,,FieldFrozen,7/14/2022 0:00,EPA 3052M,6/9/2023 0:00,6/13/2023 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,WGS84,Some review needed,"BatchVerification:VAC,VMD",4.09,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,2
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study 2022,Santa Ana River at Prado Basin Park Rd,801SARVRx,5/25/2022 0:00,1899-12-30 15:40:00,Reach,-88.0,cm,Integrated,1,1,MPSL-DFW_2023Dig31_S_TM,2022-1319,sediment,EPA 6020BM,"Arsenic, Total",mg/Kg dw,1.26,,0.01,0.03,=,,"VAC,VMD",Qual,,,,"As, Cr dup RPD hi",WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,33.92403,-117.59765,Not Recorded,,Not Applicable,FieldFrozen,6/2/2022 0:00,EPA 3052M,5/12/2023 0:00,5/16/2023 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Some review needed,"BatchVerification:VAC,VMD",1.26,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study 2022,Santa Ynez River at 13th Street,314SYN,6/6/2022 0:00,1899-12-30 09:36:00,Reach,4.0,cm,Integrated,1,1,MPSL-DFW_2023Dig34_S_TM,2022-1330,sediment,EPA 6020BM,"Arsenic, Total",mg/Kg dw,4.82,,0.01,0.03,=,,VAC,Com,Sample collected by Melissa Daugherty,,,,WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,34.67661698,-120.553388,"scoop, polyethylene",,,FieldFrozen,7/7/2022 0:00,EPA 3052M,5/25/2023 0:00,6/1/2023 0:00,1,,MPSL-DFW,MPSL-DFW,A,Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Passed,,4.82,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,3
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study 2022,Ventura River Bio 0,402VRB0xx,5/26/2022 0:00,1899-12-30 16:20:00,Reach,-88.0,cm,Integrated,1,1,MPSL-DFW_2023Dig31_S_TM,2022-1311,sediment,EPA 6020BM,"Arsenic, Total",mg/Kg dw,7.03,,0.01,0.03,=,,"VAC,VMD",Qual,,,,"As, Cr dup RPD hi",WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,34.28173,-119.30669,Not Recorded,,Not Applicable,FieldFrozen,6/2/2022 0:00,EPA 3052M,5/12/2023 0:00,5/16/2023 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Some review needed,"BatchVerification:VAC,VMD",7.03,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,4
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study,Alameda Creek E. of Alvarado Blvd,204ALA020,6/23/2015 0:00,1899-12-30 12:00:00,Reach,4.0,cm,Integrated,1,1,MPSL-DFG_2016Dig03_S_TM,2015-3688,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,6.82,,0.1,0.3,=,,"VAC,VMD",Com,,,,IQC-Ag FIELD RPD>25%,WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,37.582,-122.052,Individual Collection by hand,,,FieldFrozen,6/23/2015 0:00,EPA 3052M,1/26/2016 0:00,2/25/2016 0:00,1,,MPSL-DFW,MPSL-DFW,A,Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Some review needed,"BatchVerification:VAC,VMD",6.82,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,2
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study,Ballona Creek Downstream of Sawtelle (Centinella),404BLNAxx,5/5/2015 0:00,1899-12-30 15:00:00,Reach,2.0,cm,Integrated,1,1,MPSL-DFG_2016Dig02_S_TM,2015-2053,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,4.02,,0.1,0.3,=,,"VAC,VMD",Com,,,,"Cd dupr RPD high, values <3xRL; Mn dup RPD high; sediments difficult to homogenize. IQC: Ar, Cd,Cr, Cu, Pb, Mn, Ni- FIELD RPD>25%",WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,33.986,-118.417,Individual Collection by hand,,Not Applicable,FieldFrozen,5/7/2015 0:00,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Some review needed,"BatchVerification:VAC,VMD",4.02,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,4
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study,Guadalupe Creek @ USGS Gaging Station 11169025,205GUA020,7/1/2015 0:00,1899-12-30 11:15:00,Reach,4.0,cm,Integrated,1,1,MPSL-DFG_2016Dig03_S_TM,2015-3692,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,5.96,,0.1,0.3,=,,"VAC,VMD",Com,,,,IQC-Ag FIELD RPD>25%,WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,37.37389,-121.93194,Individual Collection by hand,,,FieldFrozen,7/1/2015 0:00,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,A,Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Some review needed,"BatchVerification:VAC,VMD",5.96,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,2
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study,Los Penasquitos Creek 6,906LPLPC6,4/23/2015 0:00,1899-12-30 16:55:00,Reach,4.0,cm,Integrated,1,1,MPSL-DFG_2016Dig01_S_TM,2015-2048,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,14.3,,0.1,0.3,=,,"VAC,VMD",Com,,,,"Ag MS PR hi, Cd, Se MSD PR hi, Se MS/MSD RPD hi; sed difficult to homogenize. IQC: Cd-FIELD DUP RPD>25%",WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,32.9072,-117.23055,"core, polycarbonate",,,FieldFrozen,4/27/2015 0:00,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,WGS84,Some review needed,"BatchVerification:VAC,VMD",14.3,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,9
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study,Mission Creek at Montecito Street,315MIS,5/26/2015 0:00,1899-12-30 17:50:00,Reach,2.0,cm,Integrated,1,1,MPSL-DFG_2016Dig03_S_TM,2015-3681,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,5.19,,0.1,0.3,=,,"VAC,VMD",Com,,,,IQC-Ag FIELD RPD>25%,WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,34.41303698,-119.694007,Individual Collection by hand,,,FieldFrozen,5/26/2015 0:00,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,A,Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Some review needed,"BatchVerification:VAC,VMD",5.19,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,3
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study,New River Outlet,723NROTWM,10/19/2015 0:00,1899-12-30 15:40:00,Reach,2.0,cm,Integrated,1,1,MPSL-DFG_2016Dig06_S_TM,2015-4215,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,4.91,,0.1,0.3,=,,"VAC,VMD",Com,GPS used was E-Trex,,,"Ag, As Dup RPD hi, <3x RL; Ni Dup RPD hi but MS/MSD OK, seds difficult to homogenize. IQC: Ar, Ag-FIELD DUP RPD>25%",WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,33.10472,-115.66361,"scoop, polyethylene",,,FieldFrozen,10/29/2015 0:00,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Some review needed,"BatchVerification:VAC,VMD",4.91,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,7
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study,Orestimba Creek @ River Road,541STC019,7/15/2015 0:00,1899-12-30 18:10:00,Reach,3.0,cm,Integrated,1,1,MPSL-DFG_2016Dig06_S_TM,2015-3702,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,6.73,,0.1,0.3,=,,"VAC,VMD",Com,"Majority of site was dry, WQ collected from one small pool by an orchards irrigation run off.",,,"Ag, As Dup RPD hi, <3x RL; Ni Dup RPD hi but MS/MSD OK, seds difficult to homogenize. IQC: Ar, Ag-FIELD DUP RPD>25%",WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,37.41388889,-121.0141667,Individual Collection by hand,,,FieldFrozen,7/15/2015 0:00,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Some review needed,"BatchVerification:VAC,VMD",6.73,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,5
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study,Pit River at Cassel-Fall River Road,526PRFALR,8/25/2015 0:00,1899-12-30 18:30:00,Reach,5.0,cm,Integrated,1,1,MPSL-DFG_2016Dig05_S_TM,2015-3719,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,3.06,,0.1,0.3,=,,VAC,Com,,,,"Cd dup RPD hi, native <3x RL, dup <RL. IQC: Ar, Cd, Cr-FIELD DUP RPD>25%",WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,40.99795,-121.43507,"core, polycarbonate",,,FieldFrozen,8/25/2015 0:00,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Passed,,3.06,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,5
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study,San Diego Creek at Campus,801SDCxxx,5/5/2015 0:00,1899-12-30 08:15:00,Reach,3.0,cm,Integrated,1,1,MPSL-DFG_2016Dig02_S_TM,2015-2057,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,7.35,,0.1,0.3,=,,"VAC,VMD",Com,,,,"Cd dupr RPD high, values <3xRL; Mn dup RPD high; sediments difficult to homogenize. IQC: Ar, Cd,Cr, Cu, Pb, Mn, Ni- FIELD RPD>25%",WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,33.65556,-117.84472,Individual Collection by hand,,,FieldFrozen,5/7/2015 0:00,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Some review needed,"BatchVerification:VAC,VMD",7.35,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,8
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study,San Diego River at Ward Road,907SDRWAR,4/23/2015 0:00,1899-12-30 15:05:00,Reach,4.0,cm,Integrated,1,1,MPSL-DFG_2016Dig01_S_TM,2015-2049,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,6.05,,0.1,0.3,=,,"VAC,VMD",Com,,,,"Ag MS PR hi, Cd, Se MSD PR hi, Se MS/MSD RPD hi; sed difficult to homogenize. IQC: Cd-FIELD DUP RPD>25%",WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,32.78032,-117.11046,"core, polycarbonate",,,FieldFrozen,4/27/2015 0:00,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Some review needed,"BatchVerification:VAC,VMD",6.05,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,9
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study,San Dieguito River 9,905SDSDQ9,4/24/2015 0:00,1899-12-30 08:30:00,Reach,4.0,cm,Integrated,1,1,MPSL-DFG_2016Dig01_S_TM,2015-2047,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,5.45,,0.1,0.3,=,,"VAC,VMD",Com,,,,"Ag MS PR hi, Cd, Se MSD PR hi, Se MS/MSD RPD hi; sed difficult to homogenize. IQC: Cd-FIELD DUP RPD>25%",WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,32.97877,-117.23506,"core, polycarbonate",,,FieldFrozen,4/27/2015 0:00,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,WGS84,Some review needed,"BatchVerification:VAC,VMD",5.45,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,9
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study,San Leandro Creek at Empire Road,204SLE030,6/23/2015 0:00,1899-12-30 13:15:00,Reach,3.0,cm,Integrated,1,1,MPSL-DFG_2016Dig03_S_TM,2015-3689,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,3.48,,0.1,0.3,=,,"VAC,VMD",Com,,,,IQC-Ag FIELD RPD>25%,WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,37.72556,-122.18361,"core, polycarbonate",,,FieldFrozen,6/23/2015 0:00,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,A,Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,WGS84,Some review needed,"BatchVerification:VAC,VMD",3.48,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,2
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study,San Mateo Creek at Gateway Park,204SMA020,6/24/2015 0:00,1899-12-30 15:25:00,Reach,4.0,cm,Integrated,1,1,MPSL-DFG_2016Dig03_S_TM,2015-3690,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,5.26,,0.1,0.3,=,,"VAC,VMD",Com,,,,IQC-Ag FIELD RPD>25%,WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,37.57028,-122.31861,Individual Collection by hand,,Not Applicable,FieldFrozen,,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,A,Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,WGS84,Some review needed,"BatchVerification:VAC,VMD",5.26,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,2
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study,Smith River at Sarina Road,103SM1009,10/13/2015 0:00,1899-12-30 14:30:00,Reach,4.0,cm,Integrated,1,1,MPSL-DFG_2016Dig05_S_TM,2015-4208,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,5.1,,0.1,0.3,=,,VAC,Com,,,,"Cd dup RPD hi, native <3x RL, dup <RL. IQC: Ar, Cd, Cr-FIELD DUP RPD>25%",WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,41.9134,-124.17162,"core, polycarbonate",,,FieldFrozen,,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,WGS84,Passed,,5.1,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,1
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study,West Walker River at Larson Lane,631WWKLAR,9/24/2015 0:00,1899-12-30 11:20:00,Reach,3.0,cm,Integrated,1,1,MPSL-DFG_2016Dig06_S_TM,2015-4217,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,15.5,,0.1,0.3,=,,"VAC,VMD",Com,,,,"Ag, As Dup RPD hi, <3x RL; Ni Dup RPD hi but MS/MSD OK, seds difficult to homogenize. IQC: Ar, Ag-FIELD DUP RPD>25%",WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,38.54679,-119.49494,Individual Collection by hand,,,FieldFrozen,,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Some review needed,"BatchVerification:VAC,VMD",15.5,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,6
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study 2008,Agua Hedionda Creek 6,904CBAHC6,5/21/2008 0:00,1899-12-30 11:28:00,Reach,1.0,cm,Integrated,1,1,MPSL-DFG_2009Dig01_S_TM,2008-1907,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,7.45,,0.1,0.3,=,,VAC,Com,upstream portion of collection reach may be on different tributary,collected from 10 areas 1 cm depth sediment with damp sediment. Distances not specified in the database.,,"Al not spiked due to high native concentration; Se MSD PR low, CRM and dup in; Mn CRM PR high, spikes and dup in.",WQ,SWAMP_SPoT,MPSL-DFW,,Sediment_Grab,33.14887,-117.29758,"scoop, polyethylene",,Not Applicable,FieldFrozen,,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,WGS84,Passed,,7.45,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,9
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study 2008,Coachella Valley Stormwater Channel Outlet,719CVSCOT,10/29/2008 0:00,1899-12-30 08:18:00,Reach,2.0,cm,Integrated,1,1,MPSL-DFG_2009Dig12_S_TM,2008-3587,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,7.74,,0.1,0.3,=,,VAC,Com,Combined sampling effort to be used with RWB7_Trend_2008 Project,collected from 6 areas 2 cm depth sediment with overlying water; x50 x2 x2 x2 x2 x,,"Al not spiked due to high native concentration; Ag, Al, Se Dup RPD high, As, Se <2xRL, Al highly variable in sed grains",WQ,SWAMP_SPoT,MPSL-DFW,,Sediment_Grab,33.52444,-116.07778,"scoop, polyethylene",,Not Applicable,LabFrozen,,EPA 3052M,,,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD27,Passed,,7.74,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,7
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study 2008,Kings River - S. Fork,551LKI040,4/29/2008 0:00,1899-12-30 15:17:00,Reach,-88.0,cm,Integrated,1,1,MPSL-DFG_2008Dig25_S_TM,2008-1692,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,3.82,,0.1,0.3,=,,VAC,Com,,collected from 5 areas 1-2 cm depth sediment with overlying water. Distances not specified in the datasheet.,,"Al not spiked due to high native concentration; Cu MS, Se MS/MSD PR low; Cu, Mn, Zn CRM PR high, spike(s) and dup in.",WQ,SWAMP_SPoT,MPSL-DFW,,Sediment_Grab,36.2558,-119.8551,"scoop, polyethylene",,DepthIntegrated,FieldFrozen,,EPA 3052M,,1/30/2009 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Passed,,3.82,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,5
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study 2008,Klamath River at Kamp Klamath,105KLAMKK,10/15/2008 0:00,1899-12-30 13:30:00,Reach,2.0,cm,Integrated,1,1,MPSL-DFG_2009Dig12_S_TM,2009-0048,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,7.7,,0.1,0.3,=,,VAC,Com,Target was adjusted in 2012 to match more current actual locations being sampled,collected from 5 areas 2 cm depth sediment with overlying water; Site is in an Ox-bow of River. 10x5x2x5x,,"Al not spiked due to high native concentration; Ag, Al, Se Dup RPD high, As, Se <2xRL, Al highly variable in sed grains",WQ,SWAMP_SPoT,MPSL-DFW,,Sediment_Grab,41.5171,-124.03896,"scoop, polyethylene",,Not Applicable,LabFrozen,,EPA 3052M,,7/1/2009 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,,,m,,m,,m,,,,,,,,,,Arsenic,WGS84,Passed,,7.7,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,1
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study 2008,Lower Owens River near mouth,603LOWSED,9/17/2008 0:00,1899-12-30 09:02:00,Reach,-88.0,cm,Integrated,1,1,MPSL-DFG_2009Dig10_S_TM,2008-3082,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,58.2,,0.1,0.3,=,,VAC,Com,"Moved target to 2011 downstream sampling location, this event was ~ 1300 m away",collected from 6 areas 0.2-0.4 cm depth sediment with overlying water,,Al not spiked due to high native concentration,WQ,SWAMP_SPoT,MPSL-DFW,,Sediment_Grab,36.5498,-117.98175,"scoop, polyethylene",,DepthIntegrated,LabFrozen,,EPA 3052M,,6/16/2009 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",RV Inflatable,,,m,,m,,m,,,,,,,,,,Arsenic,NAD83,Passed,,58.2,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,6
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study 2009,Santa Margarita at Basilone Rd,902SSMR07,6/23/2009 0:00,1899-12-30 13:30:00,Reach,-88.0,cm,Integrated,1,1,MPSL-DFG_2009Dig24_S_TM,2009-3042,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,5.15,,0.1,0.3,=,,VAC,Com,,6 areas sampled from 0.5-2 cm,,"Cd Dup RPD >25 but <3x RL; Pb Dup RPD >25; CRM, MS/MSD OK for both Cd and Pb; Al not spiked, ambient level too high. Multiple QAPPs, all samples verified under QAPrP",WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,33.31117,-117.34538,"core, polycarbonate",,DepthIntegrated,FieldFrozen,,EPA 3052M,,1/27/2010 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",,,,,,,,,,,,,,,,,,Arsenic,WGS84,Passed,,5.15,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,9
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study 2009,TID 5 Harding Drain @ Carpenter Road,535STC501,5/15/2009 0:00,1899-12-30 10:55:00,Reach,5.0,cm,Integrated,1,1,MPSL-DFG_2010Dig19_S_TM,2009-3037,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,2.49,,0.1,0.3,=,VH,VAC,Qual,Sample collected ~800 m upstream of target in order to collect sediment in actual waterbody.,6 areas sampled with petit ponar grab to 5 cm depth.  Too deep for short cores.  Long cores would have been better,,Ag Dup RPD >25 but <3x RL; Al too high to spike,WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,37.46444444,-121.03028,UCD-GC Petite Ponar_0.05m2,,Not Applicable,FieldFrozen,5/15/2009 0:00,EPA 3052M,4/8/2010 0:00,8/16/2010 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",,,,,,,,,,,,,,,,,,Arsenic,NAD83,Some review needed,QACode:VH,2.49,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,5
Surface Water Ambient Monitoring Program,SWAMP Stream Pollution Trends,Statewide Stream Pollution Trends Study 2010,Alameda Creek E. of Alvarado Blvd,204ALA020,6/29/2010 0:00,1899-12-30 08:45:00,Reach,-88.0,cm,Integrated,1,1,MPSL-DFG_2010Dig60_S_TM,2010-1841,sediment,EPA 200.8,"Arsenic, Total",mg/Kg dw,8.06,,0.1,0.3,=,,VAC,Com,,sampled at 2-5 cm.,,Al Dup RPD high; sediments by nature difficult to homogenize for metals,WQ,SWAMP_SPoT,UCD-GC,,Sediment_Grab,37.582,-122.052,"core, polycarbonate",,Not Applicable,FieldFrozen,7/5/2010 0:00,EPA 3052M,9/3/2010 0:00,11/16/2010 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",,,,,,,,,,,,,,,,,,Arsenic,NAD83,Passed,,8.06,,,"Arsenic, Total",Inorganic,Inorganic,Metal,sediment,2
